What is the C-section procedure?,"Before the c-section, your abdomen will be cleansed. A catheter will be placed in the bladder to collect urine, and an IV line will be placed to give fluids or medication. A scheduled (or elective) c-section is typically done under epidural anesthesia, which lowers the lower half of your body (meaning that you will be awake during the procedure). In an emergency c-section, general anesthesia will be given, meaning that you will be put to sleep and will wake up only after the delivery. The doctor will then make an incision over the abdomen (usually a horizonal bikini cut near the pubic region) and the womb and deliver the baby. Similar to a vaginal delivery, the umbilical cord will be clamped and cut, and the placenta will be removed from the womb. The incisions will then be closed with sutures, and you will be brought to the recovery room.",what,
What happens after the C-Section?,"After a c-section, most mothers and babies stay in the hospital for 2 to 3 days. During this time, you will be given painkillers as your anesthesia wears off. Within 24 hours of the delivery, your catheter and IV will be removed and you will also be encouraged to get up and walk as this helps to speed up your recovery. Due to the anesthesia, you may not have a strong appetite yet. Nonetheless, keep hydrated with plenty of fluids to replenish the blood loss during the delivery. You may also start breastfeeding as soon as you feel ready. ",what,
Do I need a routine IV for labour?,"In some hospitals, it may be routine for all women to have an IV (an intravenous line - a flexible line placed in the vein of your hand or arm), so that fluids and medication can be given. This is especially so for women having an epidural (who need to stay hydrated), or those at higher risk of having an emergency caesarean who may need to be given medication quickly. However, you do not need an IV just because you are in labour. In women choosing an unmedicated birth, an IV is not necessary. To help you stay hydrated and well nourished for the hard work of labour, eat and drink before you get to the hospital. Talk to your doctor about your planned preference and put them into your birth plan!",do,
How can I push effectively during labour?,"Pushing your baby is one of the most exciting (and tiring) parts of labour! There are two types of pushing: coached and spontaneous. In coached pushing, there will be someone (usually a nurse or midwife) to support labour by directing you to push, bearing down 2-3 times per contraction. In spontaneous pushing, you will push when you feel an urge to do so (usually accompanied by a contraction). While coached pushing was previously the convention, spontaneous pushing is now more often recommended. Push as if you are having a bowel movement, and focus on your baby, not your bowel! � Put your chin to your chest to direct your push. � Focus your energy on pushing; yelling, straining your face or other muscles could use up crucial energy that you need. � Rest and conserve your energy between your contractions so that you do not tire out. � Listen to the instructions given by the nurse, midwife, or doctor with you in the room. � Do not give up! You�re almost at the finish line!",how,
When in my pregnancy should I stop working?,"Deciding when to stop working before the baby arrives is a choice determined by a variety of factors. While some mothers choose to work up until the last minute, others choose a ""last day"" so that they can have a break before their due date, or make arrangements to work from home. In all cases, don't push yourself too much, listen to your body and your doctor. ",when,
"I feel tired in the middle of the day at work, is it because of my pregnancy?","You're losing steam in the middle of the day, compromising productivity and performance at work. - The physical symptoms of pregnancy, such as backaches, swollen legs and feet, breathlessness, are affecting your work. This is particularly common in jobs that require spending time on your feet. - You're having symptoms of early labour, or your health or your baby's has changed. If you are experiencing severe abdominal pain, bleeding down below, leaking of fluid from your water bag, or if your baby is not moving, seek medical consult immediately. Your doctor might recommend complete bed rest.",symptom,
Do I need an injection to deliver the placenta?,"The third stage of labour is when you deliver your placenta after the birth of your baby and the umbilical cord is clamped. After the delivery of the placenta, you will be offered a drug (oxytocin) to help your womb contract down, to prevent bleeding. Talk to your doctor to find out more or put your planned preference into your birth plan.",do,
Can I shower during labour?,"Great question! If you are at home and there are no complications and the pregnancy has been normal and uneventful, you can stay at home and take a shower before heading to the hospital. Already in labour in the hospital? Talk with your doctor or nurse to see if a shower is available. Warm showers can ease pain and relax muscles during labour. However, if you are not advised to shower, there are other options for keeping clean, such as using body wipes, powder, or even a clean cloth dipped in warm water. Consider packing these in your hospital bag!",should,
How many people can be with me during labour and delivery? ,"Witnessing the miracle of childbirth can be a joyous and memorable occasion, and being invited to share in that experience should be considered a privilege. Some moms-to-be prefer to have only their partner with them during the delivery, while others are open to their family and friends being a part of the experience. Certain hospitals have official policies on how many people can be in the room when the mother delivers. Generally, children are not allowed inside (especially the young ones who aren't independent). Talk to your doctor about your planned preferences, and if you have decided who will be joining you in the delivery, it would also be good to establish where that person should be situated in the room as labour can be a busy situation, with nurses, midwives and doctors also moving around attending the delivery. ",how,
Can I videotape the delivery?,"Many parents want to capture their baby�s arrival in the world, be it through a photo or video. However, each hospital differs in its policy on photo and video recording and there is still no clear consensus on whether this should be banned in delivery rooms. Some encourage parents to record their child�s birth, some allow recording before and after, but not during the actual childbirth, and some do not allow this at all. Talk to your doctor to find out more about your hospital�s policy and if they do allow this, put your planned preference in your birth plan!",should,
What is an episiotomy?,"An episiotomy (also known as 'the cut') is a small diagonal cut made in the area between the vagina and anus to widen the vaginal opening. This is typically done to make delivery easier or prevent tearing of the vaginal tissue. While episiotomy was routinely performed in the past, nowadays it is only done if there is a need for it. Some reasons why your doctor or midwife might recommend an episiotomy are: - A large and potentially serious vaginal tear appears likely. - Your baby is large or is in an abnormal position. - Your baby is in distress and needs to be delivered quickly. Talk to your doctor about episiotomy during your labour and put your planned preference into your birth plan!",what,
What to do after episiotomy to heal faster?,"Congratulations on your newborn child! If you've had an episiotomy, you will have stitches down below that are (not surprisingly) painful. Depending on how severe the tear is, the pain may last longer.  Cool the wound with an ice pack immediately after birth and change the ice pack every few hours over the next 12 hours to reduce swelling and discomfort. - Practice good postpartum hygiene by 1) changing your sanitary pad every time you use the bathroom 2) wipe from front to back 3) use a squirt bottle to dilute your urine so that it reduces the stinging sensation from the urine coming in contact with the wound. - Take painkillers such as paracetamol or NSAIDs (do not take aspirin if you are breastfeeding). - Do Kegel exercises (clenching your pelvic muscles) to help your vagina feel firmer and prevent incontinence",what,
Will my water breaking stain anything?,"Wondering about your water breaking? The term �water break� refers to the rupture of the amniotic membrane and leaking of the clear liquid known as amniotic fluid. Firstly, water breaking is less common than you�d think, and in some women it does not happen at all! If the water does break, it might not be one gush but may just be a slow, continuous leak. The experience of your water breaking will be different in each woman and in each pregnancy. Would you like some tips on how to prepare yourself if this does happen?",will,
How do I prepare for my water bag break?,"Once you have passed the 37 week mark, consider lining several places, such as your car seat, mattress, sofa, or work chair with a plastic sheet (such as a large trash bag or a plastic seat cover) to protect the fabric. Place a towel on top to absorb and leaking fluid. You could also use an incontinence pad or wear a panty liner for an added level of protection",how,
I have a nipple piercing - would this affect breastfeeding?,"There�s no evidence that nipple piercing has any effect on a mom�s ability to breastfeed. Just be sure to remove any nipple jewelry before your baby latches on. This is not only due to the potential for infection for you, but because the jewelry could pose a choking hazard for your baby or injure his or her gums, tongue, or palate during feedings.",symptom,
"What is postnatal depression, how is it different from baby blues?","Postpartum depression may be mistaken for baby blues at first � but the signs and symptoms are more intense and last longer (try asking the bot �What are baby blues?�, eventually interfering with your ability to care for your baby and handle other daily tasks. Symptoms usually develop within the first few weeks after giving birth, but may begin later � up to six months after birth. Untreated, postpartum depression may last for many months or longer. You may also try to ask the bot ""What are symptoms of postnatal depression"".",what,
What are the symptoms of postnatal depression?,"Postpartum depression symptoms may include the following. Please call a mental health professional as soon as possible if you're suffering from these symtoms - you are never alone! 1) Depressed mood or severe mood swings 2) Excessive crying 3) Difficulty bonding with your baby 4) Withdrawing from family and friends 5) Loss of appetite or eating much more than usual 6) Inability to sleep (insomnia) or sleeping too much 7) Overwhelming fatigue or loss of energy 8) Reduced interest and pleasure in activities you used to enjoyIntense irritability and anger 9) Fear that you're not a good mother 10) Feelings of worthlessness, shame, guilt or inadequacy
11) Diminished ability to think clearly, concentrate or make decisions 12) Severe anxiety and panic attacks 13) Thoughts of harming yourself or your baby 14) Recurrent thoughts of death or suicide ",what,
What are baby blues?,"�Baby blues� or ""postnatal blues"" is a temporary period of low mood, which hit forcefully usually within four to five days after the birth of the baby and last no more than 10 days. Depressive symptoms that are severe and remain longer than this may be postnatal depression (try asking the bot ""what are the symptoms of baby blues"" or ""what are the symptoms of postnatal depression"". The exact cause of the �baby blues� is unknown at this time. It is thought to be related to the hormone changes after delivery of a baby which may produce chemical changes in the brain that result in depressive symptoms. The significant changes that comes along with the birth of a baby, such as sleep disturbance, disruption of �routine�, and emotions from the childbirth experience itself can all contribute as well.",what,
What are the symptoms of baby blues?,"Signs and symptoms of baby blues � which last only a few days to a week or two after your baby is born � may include:
Mood swings, Anxiety, Sadness, Irritability, Feeling overwhelmed, Crying, Reduced concentration, Appetite problems, Trouble sleeping; (You may also try asking the bot ""What are the symptoms of postnatal depression?"" or ""how is baby blues different from postnatal depression"".)",what,
How do I get over my postnatal blues or postnatal depression?,"If you're feeling depressed after your baby's birth, you may be reluctant or embarrassed to admit it. But please know that these feels are common in new mums. You may try out these advice at home, however, please call your doctor as soon as possible if the signs and symptoms of depression have any of these features:
1) Don't fade after two weeks 2) Are getting worse 3) Make it hard for you to care for your baby 4) Make it hard to complete everyday tasks 5)Include thoughts of harming yourself or your baby",how,
How can I deal with post-natal depression?,"If dealing with this new stage of life gets too overwhelming for you, establishing a routine will help you feel better in control of your life. Try working your activities and schedule so that you will be meaningfully engaged. Also, do allow flexibility to changes in your schedule, as you will need much rest.If dealing with your current state of pregnancy gets too overwhelming for you, establishing a routine will help you feel better in control of your life. Try working your activities and schedule so that you will be meaningfully engaged. Also, do allow flexibility to changes in your schedule, as you will need much rest. Taking care of yourself means allowing you to have time for yourself to rest or to do little things that you enjoy. It will do you a world of good to be out of the house for a breather or fresh air, even for a short period of time. You may even want to go window-shopping or to catch up wit ha friend, if you are allowed to walk about. Taking care of yourself also means taking care of what you eat, so that you have the right nutrition needed to carry your baby. Light exercise would help build up your immune system and prepare you with the energy needed for your pregnancy and childbirth. Please consult your obstetrician for advice if you are not sure what is appropriate for you.",how,
Should I speak to my partner or friend about post-natal depression?,"Talking to your partner or friend, a doctor or counselor about your thoughts and feelings is also a great way of releasing your pent-up emotions. You should be able to get your emotional support from your partner, but someone with symptoms of depression or anxiety should benefit from seeking advice and treatment from a specialist. Another way to keep your days going is to write your thoughts and feelings down in a diary. Having a baby is a life-changing and significant time for you. Writing down your thoughts could help you to keep track and gain a better perspective of what happened and how things have affected you.",should,
I feel embarrased about getting help from depression.,"Coping with pregnancy can be an enormous stress for many people. Do not be embarrassed about getting the help that you need, may it be with household chores or caring for family members. You would need to rest and converse your energy for your health. ",symptom,
What is postnatal psychosis?,Postpartum psychosis is a rare condition that typically develops within the first week after delivery. Signs and symptoms may include: 1) Confusion and disorientation 2) Obsessive thoughts about your baby 3) Hallucinations and delusions 4) Sleep disturbances 5) Paranoia 6) Attempts to harm yourself or your baby 7)Postpartum psychosis may lead to life-threatening thoughts or behaviors and requires immediate treatment in a specialised setting.,what,
I am thinking about committing suicide what should I do?,"If at any point you have thoughts of harming yourself or your baby, immediately seek help from your partner or loved ones in taking care of your baby and call your local emergency assistance number to get help. Also consider these options if you're having suicidal thoughts. The bottom line: try not to be alone - let someone know how you're feeling immediately. Call your mental health specialist. Call a suicide hotline number. Seek help from your primary doctor or other health care provider.
Reach out to a close friend or loved one. Contact a spiritual leader or someone else in your faith community",what,
Will I get my body shape back after pregnancy?,"This is a common concern among mothers. Indeed, studies show that one quater of mums are still hanging on to 5kg of pregnancy weight or more even at 2-3 years after birth. But there are things you can do to help! Remember to keep active during the pregnancy with light exercises such as walking and prenatal yoga. Maintain healthy eating habits throughout the pregnancy. Keep in mind your ideal weight gain, which is based on your pre-pregnancy weight. (Try asking the bot, ""what is my appropriate weight gain?"") You can start a new exercise program after 6 weeks of giving births. However, if your birth was complicated, do consult your doctor before starting an exercise program. Try out abdominal exercises! They might help with backpain. Breastfeeding also helps to lose weight after the pregnancy. ",will,
I am experiencing stomach aches after c section,"Caesarean sections (C-Sections) are challenging because you are recovering not only from childbirth, but also from an abdominal surgery at the same time. You're stomach pain may be due to either one of these factors. You may experience afterpain, which are contractions of the womb to return to their normal size - this occurs after both normal vaginal birth and c-sections. Furthremore, after the anaesthesia wears off, the site of incision on your abdomen may also cause pain like any other wound. This is normal, however if the pain is severe, and the wound looks red and inflammed or is creating pus, please see your practioner immediately.",symptom,
What is skin-to-skin?,"Mothers and babies should be in direct contact for at least the first 1�2 hours after birth. This is called skin-to-skin care. The baby should be naked (a dry cap or diaper is okay), and is placed on the mother�s bare chest, between her breasts. A blanket should be draped over both of them for warmth. If the mother is unable to provide skin-to-skin care, due to labor or birth complications, then dad can step in. Within minutes, you will see the benefits of skin-to-skin care become evident as both mother and baby relax. The baby�s body temperature, breathing, and heart rate stabilize. 

Benefits of skin-to-skin care during infancy may persist for years. A long-term study of babies who were in the NICU (neonatal intensive care unit) of an Israeli medical center after birth found that benefits persisted years later. After assessing the children at 10 years of age, the researchers found benefits for those who had skin-to-skin care, including better maternal attachment behavior, reduced maternal anxiety, enhanced child cognitive development, and mother-child reciprocity. Given the short-term and long-term benefits, it�s not surprising that proponents of skin-to-skin care recommend the practice continue throughout the hospital stay and beyond.",special,
Why is my baby small for gestational age and has low birth weight?,"If a baby weighs less than 2.5kg when he or she is born, it is considered ""low birth weight"". More specifically, babies under 2.0kg are ""very low birth weight"", and babies under 1.5kg are ""extremely low birthweight"". This is not synonymous with the term ""Small for gestational age"", which means compared to other babies born after spending the same amount of time inside the mother's womb, your baby is smaller. For example, a premature baby born at 35-week gestational age and weights 2250g is appropriate for his or her gestational age, but is still considered low birth weight as he or she weighs less than 2.5kg.",what,
Why is my baby large for gestational age?,"""Large for gestational age"" means compared to other babies born after spending the same amount of time inside the mother's womb, your baby is larger.",what,
How do I breastfeed?,"Start early! Let your doctor or midwife know that you would like to start breastfeeding right after delivery if your baby doesn't need any immediate medical attention. Breastfeeding in the first hour after birth, when babies are extra alert, is a great way to bond with your new one. Babies need a total of 8 to 12 feeds a day, that means feeding every 2 to 3 hours. Keeping to a regular schedule will not only keep your baby happy, but will also stimulate your breasts, minimize engorgement and enhance milk production. Place your baby on his or her side, facing your nipple. Make sure the baby's whole body is facing your breast to ensure that he or she is kept comfortable. Use a pillow to help you if needed. Proper positioning promotes good latch and prevents nipple soreness!  ",how,
Can I breastfeed if I have had breast surgery or reduction before?,"If you've had breast tissue removed before, you might not be able to produce enough milk to nurse exclusively, but you may still be able to breastfeed. Check with your surgeon to see if the parts of the breast responsible for milk production were preserved and discuss with your doctor or lactation nurse about alternative options if necessary.",should,
Can I breastfeed if I have breast augmentation?,"You would most likely be able to breastfeed successfully. Nonetheless, check with your surgeon as the technique, incision and reason for the surgery may affect the ability to nurse exclusively.",should,
Should I eat my placenta?,"Great question! The placenta served its role in nourishing your baby over the past 9 months. Proponents for placental consumption advocate that it boosts energy levels and your supply of milk, and reduces your chances of postpartum depression. However, many medical experts are still skeptical about it perks. In addition, as it is a raw, blood-filled organ, there is a chance of it getting contaminated and infected. That being said, if you are interested, please consult your doctor about its safety first. ",should,
What is placental encapsulation?,"Placental encapsulation is where your placental is dried, powdered and packed into a a pill-sized capsule, like a vitamin! If you are interested in this, please consult your doctor about its safety first",what,
"I want to ligate my tubes after delivery, how can I do it?","Thinking about 'closing shop' after this delivery? Tubal ligation is a permanent birth control that can be done just after. Apart from saving time and money, and will not add much to the recovery time, and also allows you to have postpartum sex with peace of mind. For C-section, the benefit of having tubal ligation just after delivery is that the womb is still large, thus providing easier access to your fallopian tubes. If you have had an epidural and are still numb from the anaesthesia, your doctor will make a small incision under your belly button and clip (or clamp) your tubes before stitching it back up. For vgainal delivery, After your baby is out, your doctor will clip (or clamp) your tubes through the incision that was made to take your baby out. This will only add a few extra minutes to the operation and you won't feel a thing. ",how,
Is vaginal bleeding normal after childbirth?,"The discharge of leftover blood, tissue and mucus, is known as lochia. It may be as light as spotting or as heavy as a regular menses (with clots). Some women have it for about one to two weeks postpartum, while others may have it for as long as three months. The bleeding during the immediate postpartum will gradually turn to a watery pink (more like a discharge), then to yellowish-white or clear. Use a pad during this period to absorb the flow. Tampons are not recommended as they may cause an infection. Is the bleeding excessive or are you experiencing severe pain? ",symptom,
What can I expect at my postpartum checkup?,"You will be scheduled for your postpartum checkup at 6 weeks postpartum, or earlier if you had a c-section (so that your doctor can examine your incision). During this visit, your blood pressure and weight will be measured, and your doctor will examine your womb to see if it has returned to its original size. The episiotomy repair site (if you had one) or incision site (for c-section) will be checked to ensure it is healing well. You will also have a pap smear if you are due for one. If you have any questions about the postpartum period, prepare them beforehand so that you can ask your doctor.",what,
Can I get pregnant if I am breastfeeding?,"Breastfeeding is a form of natural birth control, as the hormones that make milk also suppresses ovulation (and hence menstruation). That being said, it is not the most reliable source of birth control. A mother's period can resume as early as 6 weeks or up to 6 months after delivery. This depends on the frequency and duration of nursing, and whether breastfeeding is exclusive or supplemented with formula milk. As there is no way to predict when your menstrual cycles will resume, it is best to adopt a more reliable form of birth control. ",should,
What is oral contraceptive or birth control pills?,"The oral contraceptive (also know as ""the Pill"") is one of the most effective nonpermanent birth control methods, with a success rate of about 99.5%. They work by preventing ovulation and thickening the cervical mucus, making it difficult for the sperm to reach the egg. They must be taken at the same time everyday for maximum effectiveness. Some common side effects are: nausea, fluid retention, decreased libido, and weight changes. Besides its function as a bith control, it also improves complexion in those with acne, and reduces the risk of ovarian and uterine cancers. However, be sure to check with your doctor before starting the Pill as it is unsuitable for those with certain medical conditions. Also, women over 35 years old and who smoke are at higher risk of a heart attack or stroke if they are taking oral contraceptives. If there is a chance of contracting an STD, use a condom as the pill does not protect against this. ",what,
What is hormonal injection?,"The hormonal injection (such as Depo-Provera) is one of the most effective nonpermanent birth control methods. It works by preventing ovulation and thickening the cervical mucus, making it difficult for the sperm to reach the egg. The injection is given in the arm of buttock and is effective for 3 months. Some common side effects are: bloating, weight changes and irregular periods. Besides its function as a bith control, it reduces the risk of ovarian and uterine cancers. It is fuss-free, compared to a pill which has to be taken everyday. However, be sure to check with your doctor before starting the injection as it is unsuitable for those with certain medical conditions. Also, you have to return to your doctor every 12 weeks for another shot. If there is a chance of contracting an STD, use a condom as the injection does not protect against this. ",what,
What is an adhesive patch?,"The adhesive patch delivers the same hormones as the oral contraceptive pill, but in a patch form with continuous delivery of the hormones through the skin. It is worn for one week at a time and is changed every week for three weeks. There is not patch for the fourth week, thus causing your menstruation. It works by preventing ovulation and thickening the cervical mucus, making it difficult for the sperm to reach the egg. However, be sure to check with your doctor before starting the patch as it is unsuitable for those with certain medical conditions. If there is a chance of contracting an STD, use a condom as the pill does not protect against this. ",what,
What is birth control ring?,"This is a transparent, flexible plastic ring that is flattened and inserted into the vagina, where it is left in for three weeks. It continuously delivers the hormones in a steady flow. and it works by preventing ovulation and thickening the cervical mucus, making it difficult for the sperm to reach the egg. It is removed for the fourth week, thus causing your menstruation. However, be sure to check with your doctor before starting the patch as it is unsuitable for those with certain medical conditions. If there is a chance of contracting an STD, use a condom as the ring does not protect against this. ",what,
What is birth control implant?,"The under-the-skin progestin implant. It continuously delivers the hormones in a steady flow. and it works by preventing ovulation and thickening the cervical mucus, making it difficult for the sperm to reach the egg. It can prevent pregnancy for up to three years. The most common side effect is irregular bleeding especially in the first year of use. Remember that if there is a chance of contracting an STD, use a condom as the ring does not protect against this. ",what,
What is an intrauterine device (IUD)?,"An IUD is a small device placed in a woman's womb and can be left for a number of years. The copper type immobilises sperm and also prevents implantation. but it is not siutable in women with a copper allergy. The non-copper type (also know as Mirena IUD) releases progestin hormone into the wall of the womb, thickening the mucus at the cervix, thus blocking the sperm from reaching the egg. It is very convenient - you will not even feel anything and it will not affect your sexual experience! You do need regular check up with your doctor to ensure the the string is attached to it. Women who have untreated gonorrhea or chlamydia or an active pelvic inflammatory disease should not have an IUD. Check with your doctor if you are suitable for an IUD!",what,
What is a diaphragm or cap?,"This is a dome-shaped rubber cap that is placed over the cervix before sex to block the entry of sperm. It needs to be fitted by the doctor, and should be inserted properly with a spermicide gel to inactivate the sperm. It needs to be inserted before sex and has to stay in for at least 6 to 8 hours after. It also needs to be cleaned and stored properly - this might be inconvenient for some women.",what,
What is a condom and how effective is it?,"A condom is cheap, easily available, and one of its most important advantage is that it reduces the risk of a sexual transmitted infection, such as gonorrhea, chlamydia aDnd HIV. However, some couples find that it takes away from the spontaneity because you have to wait until and erection to put it on. Discuss with your doctor about which birth control would be most suitable for you!",what,
What is a confinement nanny?,"A confinement nanny is someone who will help a new mother with the care of her baby in order to ease her transition process from a pregnant woman to a new mother. Their role includes cooking nutritious confinement dishes to revive the health of the new mother, and to tend to some household chores related to the care of the baby such as washing the baby�s clothes and milk bottles. If you have a mother, mother-in-law, or a close relative who is willing to help you during the first few months of your child's birth, or a domestic helper, there is no need to hire a confinement nanny. If you dont't and are looking for one, there are many professional confinement agencies that provide the option of a live-in nanny or one that comes only during the day. ",what,
How can I treat postnatal hair loss?,"You lose about 100 strands of hair everyday. During pregnancy, the build up of hormones is 'protective' against this, thus most women notice less hair fall during this time. After childbirth, your hormone levels drop and your hair makes up for lost time by shedding in larger amounts, which can be distressing to some women. However, the overall volume of hair lost would be same as that for a 9-month period of regular hair loss. By your child's first year birthday, your pre-pregnancy locks should have returned. Nonetheless, you can keep your hair healthy with prenatal supplements, using a wide-toothed comb or detangling brush, and avoid curling or straightening irons as they can damage your hair",how,
How do I baby proof?,"As your baby grows, he or she will learn to crawl and start pulling up. This means chairs, tables, and other surfaces are no longer beyond reach! Baby proofing is important to keep your baby safe from seemingly harmless things around the house. Attach corner and edge guards. - Secure furniture that can topple (bookcases, chests of drawers) to the walls. - Keep televisions on low furniture, pushed back as far as possible. - Place tall, unstable lamps behind furniture. Use doorstops to protect your baby's fingers. Never leave your baby alone on beds or sofas, in a bouncy chair or high chair, on the changing table, or in any other spot from which he or she can fall. - Use window guards on windows. Keep knives, breakables, heavy pans, and other dangerous items locked up or out of reach. - Use safety gates, door locks, and knob covers to stop your baby getting into places you don't want her to. - Put locks or latches on cupboards and drawers that contain unsafe items. - Use rubbish bins with childproof lids. - Don't use tablecloths or placemats, as your baby will pull them, and anything that is on them, down. - Distract your baby from forbidden places by keeping one cupboard unlocked and filled with lightweight, baby-safe items.",how,
What do I eat during confinement period?,"Confinement practices are traditional postnatal practices designed at helping a new mother recover from the rigours of pregnancy, labour and childbirth. The mother and baby are said to be in confinement because they are effectively ""quarantined"" at home. Traditionally, they do not receive visitors apart from close family members (or a confinement nanny) until the confinement period is over. The confinement diets differ depending on the ethnicity. You will be required to eat a variety of dishes that will ""warm"" the body up. These include ginger and a traditional tonic brewed with herbs. Some other key ingredients include sesame oil, wolf-berries, ginger, red dates and Chinese rice wine cooked with pork, chicken, fish or vegetables. It is believed that ""cooling"" foods such as cold drinks, cucumber, cabbage and pineapple should be avoided. Also, ""windy"" foods such as onions and jackfruit are off limits as they are believed to cause colic in your baby. To save the hassle of preparing these dishes, some companies offer catering services for confinement foods.You will be encouraged to eat fresh fish, and �ikan haruan� (snakehead fish) soup are good as they promote healing. Certain fishes, such as mackerel (ikan kembong), shellfish, salted fish and prawns should be avoided as they are believed to cause allergy and itchiness. Warm water is recommended over cold, and ""cooling"" elements found in foods such as cucumber, young coconut, water spinach (kangkung) and sugarcane should be avoided as they are believed to weaken the joints in the body. To save the hassle of preparing these dishes, some companies offer catering services for confinement foods.A common confinement diet used by Tamils is called Pathiya Samayal. Certain gourd vegetables such as lauki and tori are believed to increase milk supply, and betel leaves are believed to help with lactation as well. Eating meals with plenty of ghee warms and energizes the body, helping with healing. Avoiding �cooling� foods like cucumbers, tomatoes, coconut milk, cabbage and mutton. Also, ""windy"" foods such as onions and toor dhal. To save the hassle of preparing these dishes, some companies offer catering services for confinement foods.",what,
Can I shower during confinement?,"Confinement practices are traditional postnatal practices designed at helping a new mother recover from the rigours of pregnancy, labour and childbirth. The mother and baby are said to be in confinement because they are effectively ""quarantined"" at home. Traditionally, they do not receive visitors apart from close family members (or a confinement nanny) until the confinement period is over. Depending on the culture, the confinement practices with regards to showering differs.  For the Chinese culture, it is believed that the hair should not be washed for the entire confinement period. A dry shampoo may be used in its place. Specially prepared warm water that is infused with herbs are also used to bathe. During this time, it is important to maintain a level of hygiene to minimise the risk of infection to mother and the baby. For the Malay culture, daily herbal bath, made up of brewed herbs, roots and spices are used. There are pre-packaged herbal bath sets to boil at home for convenience. During this time, it is important to maintain a level of hygiene to minimise the risk of infection to mother and the baby. For the Indian culture, it is believed that a warm bath daily in water that has been boiled with neem has anti-bacterial properties. During this time, it is important to maintain a level of hygiene to minimise the risk of infection to mother and the baby.",should,
"My breast hurts after birth, what can I do?","As you go through pregnancy, the hormones in your body produce milk and the breasts prepares themselves to feed your baby. The growing breasts can be very sore and sensitive. Some tips to minimise the pain are: - inform your partner so that he can be gentle when hugging or love making. - invest in a maternity bra that provides proper support, avoid bras with underwires. - wear a cotton sports bra to bed if your breasts are uncomfortable while sleeping",what,
Why do my breast feel sore and tender after birth?,"An infection of the breast, known as mastitis, can happen anytime during lactation but is most common between the 2nd and 6th week postpartum. This is due to the germs entering the milk duct through a crack in the nipple. Contact your doctor immediately as prompt treatment with antibiotics is needed. Hydration, pain killers, and heat compress are also useful. If you can tolerate the pain, continue to breastfeed on the affected breast as this will help to remove the germs. Don't worry, your baby will not be affected by this. If the infection progresses, it could lead to a breast abscess which may require surgical drainage under local anaesthesia. If you think you may have this, please see you doctor as soon as possible.",why,
Why do I feel a tingling sensation when I breastfeed?,"This may be due to the letdown reflex. It is set off when you think about your baby, or when she suckles at your breast. This triggers the hormone oxytocin, to stimulate your breasts to squeeze out milk. As time goes by and you get used to breastfeeding, these sensations usually go away.",why,
My breast feels tight and swollen is it normal?,"After childbirth, your breasts fill with milk. In some women, the breasts�can be full and engorged, causing the pain and sensation of lumps in your breast. It should settle with frequent feeding, putting your baby to the breast as often as she wants to feed. If the engorgement doesn't settle, consult your doctor as this could lead to mastitis. ",symptom,
Will my baby's birthmark go away?,"1) Reddish patch - This sounds like a salmon patch , also called a stork bite - it is very common, especially in Caucasian newborns. They usually fade by age 2. 
2) Bluish-gray - This sounds like a Mongolian spot - it is more common in Asians, southern Europeans and African Americans. They usually disappear by age 4.
3) Strawberry colored - This sounds like a hemangioma. They usually fade to a mottled pearly gray, then often completely disappear. 
4) Coffee-cream coloured - This sounds like cafe-au-lait spots. They usually aren't obvious but unfortunately they don't fade away. If the skin bleeds, develops cracks, if the area becomes darker or more raised or displays any other problems, contact your child's doctor for further advice.",will,
Can I breastfeed with flat or inverted nipples?,"While most women's nipples are shaped to fit a baby's mouth, some women have flat or inverted nipples that might make nursing more challenging, as the baby might have a harder time latching on properly to get a firm grasp. To check if your nipples are flat or inverted, simply place your fingers on the edge of the areola (the dark area surrounding the nipple), and squeeze gently. Some nipples may protrude forward (thus returning to its normal shape), some may stay flat or retract inward. Remember that babies BREASTfeed, not NIPPLEfeed. As long as baby can take a good portion of the breast into his mouth, most types of flat or inverted nipples will not cause problems with breastfeeding. ",should,
How can I make it easier to breasstfeed with flat or inverter nipples?,Wear breast shells between feedings to help draw the nipple out through applying painless gentle pressure. - Use breast pumps immediately before nursing (not for too long if not the milk will start flowing out) to draw the nipple out. - Seek help from a lactation consultant who can assist with proper latching and breastfeeding positioning techniques. ,how,
Can I exercise during confinement period?,"Confinement practices are traditional postnatal practices designed at helping a new mother recover from the rigours of pregnancy, labour and childbirth. The mother and baby are said to be in confinement because they are effectively ""quarantined"" at home. With regards to exercise, most cultures recommend it and agree that it enhances your recovery, and strengthens your muscles, boosts energy levels and promotes weight loss. What type of exercise would you like to find out more about?",should,
Can I brisk walk during confinement preiod?,"Taking a walk in the park with your baby in the stroller will not only have you working those legs, but will also help you bond with the baby. Recognise the limitations of your body and do not overexert yourself. Also, do not compare yourself with other mothers who recently gave birth as everyone�s pregnancy and body is different.",should,
Can I swim during confinement period?,"Swimming is a great way for women in the postpartum period to workout, due to the low amount of stress and resistance that it puts on the body. Also, simply floating in the water can help you relax, this is important especially during the first few weeks of sleepless nights taking care of your newborn. Be careful when walking on slippery pool sides, and don't dive in. Recognise the limitations of your body and do not overexert yourself. Also, do not compare yourself with other mothers who recently gave birth as everyone�s pregnancy and body is different.",should,
